respondent_id,xyz_vaccine,seasonal_vaccine
51539.0,,
51540.0,,
51541.0,,
51542.0,,
51543.0,,
51544.0,,
51545.0,,
51546.0,,
51547.0,,
51548.0,,
51549.0,,
51551.0,,
51552.0,,
51553.0,,
51554.0,,
51555.0,,
51556.0,,
51557.0,,
51559.0,,
51560.0,,
51561.0,,
51562.0,,
51563.0,,
51564.0,,
51565.0,,
51566.0,,
51567.0,,
51568.0,,
51569.0,,
51570.0,,
51571.0,,
51572.0,,
51573.0,,
51574.0,,
51575.0,,
51576.0,,
51577.0,,
51578.0,,
51579.0,,
51580.0,,
51581.0,,
51582.0,,
51583.0,,
51584.0,,
51585.0,,
51586.0,,
51587.0,,
51589.0,,
51590.0,,
51591.0,,
51592.0,,
51593.0,,
51594.0,,
51596.0,,
51597.0,,
51599.0,,
51600.0,,
51601.0,,
51602.0,,
51603.0,,
51605.0,,
51607.0,,
51610.0,,
51611.0,,
51613.0,,
51614.0,,
51615.0,,
51616.0,,
51617.0,,
51618.0,,
51619.0,,
51621.0,,
51622.0,,
51623.0,,
51624.0,,
51625.0,,
51626.0,,
51627.0,,
51628.0,,
51630.0,,
51631.0,,
51632.0,,
51633.0,,
51634.0,,
51635.0,,
51636.0,,
51637.0,,
51638.0,,
51639.0,,
51640.0,,
51641.0,,
51642.0,,
51643.0,,
51644.0,,
51646.0,,
51647.0,,
51648.0,,
51649.0,,
51650.0,,
51652.0,,
51653.0,,
51654.0,,
51655.0,,
51657.0,,
51658.0,,
51660.0,,
51661.0,,
51662.0,,
51666.0,,
51667.0,,
51668.0,,
51669.0,,
51670.0,,
51671.0,,
51673.0,,
51674.0,,
51675.0,,
51676.0,,
51678.0,,
51680.0,,
51681.0,,
51682.0,,
51683.0,,
51684.0,,
51685.0,,
51688.0,,
51689.0,,
51691.0,,
51692.0,,
51693.0,,
51694.0,,
51695.0,,
51696.0,,
51697.0,,
51698.0,,
51699.0,,
51700.0,,
51701.0,,
51702.0,,
51703.0,,
51704.0,,
51705.0,,
51706.0,,
51707.0,,
51708.0,,
51709.0,,
51711.0,,
51713.0,,
51715.0,,
51716.0,,
51718.0,,
51720.0,,
51721.0,,
51722.0,,
51723.0,,
51724.0,,
51725.0,,
51727.0,,
51728.0,,
51729.0,,
51731.0,,
51734.0,,
51735.0,,
51740.0,,
51741.0,,
51744.0,,
51745.0,,
51746.0,,
51747.0,,
51748.0,,
51749.0,,
51750.0,,
51751.0,,
51752.0,,
51753.0,,
51754.0,,
51755.0,,
51756.0,,
51757.0,,
51758.0,,
51762.0,,
51763.0,,
51764.0,,
51765.0,,
51766.0,,
51767.0,,
51768.0,,
51769.0,,
51770.0,,
51771.0,,
51772.0,,
51773.0,,
51774.0,,
51775.0,,
51776.0,,
51777.0,,
51779.0,,
51780.0,,
51781.0,,
51782.0,,
51783.0,,
51784.0,,
51785.0,,
51786.0,,
51787.0,,
51788.0,,
51791.0,,
51792.0,,
51794.0,,
51795.0,,
51796.0,,
51797.0,,
51798.0,,
51799.0,,
51800.0,,
51801.0,,
51802.0,,
51803.0,,
51804.0,,
51805.0,,
51806.0,,
51807.0,,
51808.0,,
51809.0,,
51810.0,,
51811.0,,
51812.0,,
51813.0,,
51814.0,,
51815.0,,
51816.0,,
51818.0,,
51819.0,,
51822.0,,
51823.0,,
51825.0,,
51826.0,,
51827.0,,
51828.0,,
51829.0,,
51830.0,,
51832.0,,
51833.0,,
51834.0,,
51835.0,,
51836.0,,
51837.0,,
51838.0,,
51839.0,,
51840.0,,
51841.0,,
51843.0,,
51844.0,,
51845.0,,
51846.0,,
51847.0,,
51848.0,,
51849.0,,
51850.0,,
51851.0,,
51852.0,,
51853.0,,
51854.0,,
51857.0,,
51858.0,,
51859.0,,
51860.0,,
51861.0,,
51863.0,,
51864.0,,
51865.0,,
51866.0,,
51868.0,,
51871.0,,
51872.0,,
51873.0,,
51875.0,,
51876.0,,
51877.0,,
51878.0,,
51879.0,,
51880.0,,
51881.0,,
51882.0,,
51883.0,,
51884.0,,
51885.0,,
51888.0,,
51889.0,,
51891.0,,
51892.0,,
51894.0,,
51895.0,,
51896.0,,
51897.0,,
51898.0,,
51899.0,,
51900.0,,
51901.0,,
51902.0,,
51903.0,,
51904.0,,
51906.0,,
51907.0,,
51908.0,,
51909.0,,
51910.0,,
51911.0,,
51912.0,,
51913.0,,
51914.0,,
51915.0,,
51916.0,,
51917.0,,
51918.0,,
51919.0,,
51920.0,,
51921.0,,
51923.0,,
51924.0,,
51925.0,,
51927.0,,
51928.0,,
51929.0,,
51930.0,,
51931.0,,
51933.0,,
51934.0,,
51935.0,,
51937.0,,
51938.0,,
51940.0,,
51941.0,,
51942.0,,
51943.0,,
51944.0,,
51946.0,,
51947.0,,
51948.0,,
51949.0,,
51950.0,,
51951.0,,
51952.0,,
51954.0,,
51955.0,,
51956.0,,
51957.0,,
51959.0,,
51960.0,,
51961.0,,
51962.0,,
51963.0,,
51964.0,,
51965.0,,
51966.0,,
51967.0,,
51969.0,,
51970.0,,
51971.0,,
51972.0,,
51973.0,,
51974.0,,
51976.0,,
51977.0,,
51978.0,,
51979.0,,
51980.0,,
51982.0,,
51983.0,,
51984.0,,
51985.0,,
51986.0,,
51987.0,,
51988.0,,
51989.0,,
51990.0,,
51994.0,,
51996.0,,
51997.0,,
51998.0,,
51999.0,,
52000.0,,
52001.0,,
52002.0,,
52003.0,,
52004.0,,
52005.0,,
52006.0,,
52007.0,,
52008.0,,
52009.0,,
52011.0,,
52012.0,,
52014.0,,
52015.0,,
52016.0,,
52017.0,,
52018.0,,
52020.0,,
52021.0,,
52022.0,,
52024.0,,
52025.0,,
52026.0,,
52027.0,,
52028.0,,
52029.0,,
52030.0,,
52031.0,,
52032.0,,
52033.0,,
52034.0,,
52035.0,,
52036.0,,
52037.0,,
52038.0,,
52039.0,,
52040.0,,
52041.0,,
52042.0,,
52043.0,,
52044.0,,
52046.0,,
52047.0,,
52048.0,,
52049.0,,
52050.0,,
52052.0,,
52054.0,,
52057.0,,
52058.0,,
52059.0,,
52062.0,,
52063.0,,
52064.0,,
52065.0,,
52066.0,,
52067.0,,
52068.0,,
52069.0,,
52070.0,,
52071.0,,
52072.0,,
52073.0,,
52074.0,,
52075.0,,
52076.0,,
52077.0,,
52078.0,,
52079.0,,
52080.0,,
52081.0,,
52082.0,,
52084.0,,
52085.0,,
52086.0,,
52087.0,,
52089.0,,
52092.0,,
52093.0,,
52095.0,,
52096.0,,
52097.0,,
52098.0,,
52099.0,,
52100.0,,
52101.0,,
52103.0,,
52104.0,,
52106.0,,
52108.0,,
52109.0,,
52110.0,,
52111.0,,
52113.0,,
52114.0,,
52115.0,,
52116.0,,
52117.0,,
52118.0,,
52121.0,,
52122.0,,
52124.0,,
52127.0,,
52128.0,,
52129.0,,
52130.0,,
52131.0,,
52133.0,,
52134.0,,
52135.0,,
52136.0,,
52137.0,,
52138.0,,
52140.0,,
52142.0,,
52144.0,,
52145.0,,
52146.0,,
52147.0,,
52149.0,,
52150.0,,
52152.0,,
52153.0,,
52154.0,,
52156.0,,
52157.0,,
52158.0,,
52159.0,,
52160.0,,
52161.0,,
52162.0,,
52164.0,,
52166.0,,
52167.0,,
52168.0,,
52169.0,,
52170.0,,
52171.0,,
52173.0,,
52174.0,,
52175.0,,
52177.0,,
52178.0,,
52179.0,,
52180.0,,
52181.0,,
52183.0,,
52184.0,,
52185.0,,
52186.0,,
52187.0,,
52188.0,,
52189.0,,
52190.0,,
52191.0,,
52192.0,,
52193.0,,
52194.0,,
52195.0,,
52196.0,,
52197.0,,
52199.0,,
52201.0,,
52202.0,,
52203.0,,
52204.0,,
52205.0,,
52206.0,,
52207.0,,
52208.0,,
52209.0,,
52211.0,,
52212.0,,
52213.0,,
52214.0,,
52215.0,,
52216.0,,
52218.0,,
52220.0,,
52221.0,,
52224.0,,
52225.0,,
52226.0,,
52227.0,,
52228.0,,
52229.0,,
52230.0,,
52231.0,,
52233.0,,
52234.0,,
52235.0,,
52236.0,,
52237.0,,
52238.0,,
52239.0,,
52240.0,,
52241.0,,
52242.0,,
52243.0,,
52244.0,,
52245.0,,
52246.0,,
52248.0,,
52249.0,,
52251.0,,
52253.0,,
52255.0,,
52257.0,,
52258.0,,
52259.0,,
52260.0,,
52262.0,,
52263.0,,
52264.0,,
52266.0,,
52267.0,,
52268.0,,
52269.0,,
52270.0,,
52271.0,,
52273.0,,
52274.0,,
52275.0,,
52276.0,,
52277.0,,
52278.0,,
52279.0,,
52280.0,,
52281.0,,
52282.0,,
52285.0,,
52286.0,,
52288.0,,
52289.0,,
52290.0,,
52291.0,,
52293.0,,
52294.0,,
52295.0,,
52297.0,,
52298.0,,
52299.0,,
52300.0,,
52301.0,,
52302.0,,
52304.0,,
52305.0,,
52307.0,,
52310.0,,
52312.0,,
52315.0,,
52316.0,,
52317.0,,
52318.0,,
52319.0,,
52320.0,,
52322.0,,
52323.0,,
52324.0,,
52325.0,,
52326.0,,
52327.0,,
52328.0,,
52329.0,,
52330.0,,
52331.0,,
52332.0,,
52333.0,,
52334.0,,
52335.0,,
52336.0,,
52337.0,,
52338.0,,
52340.0,,
52341.0,,
52342.0,,
52344.0,,
52345.0,,
52347.0,,
52348.0,,
52349.0,,
52350.0,,
52351.0,,
52353.0,,
52354.0,,
52355.0,,
52356.0,,
52357.0,,
52360.0,,
52361.0,,
52362.0,,
52364.0,,
52366.0,,
52367.0,,
52368.0,,
52369.0,,
52370.0,,
52371.0,,
52372.0,,
52373.0,,
52374.0,,
52375.0,,
52376.0,,
52377.0,,
52378.0,,
52379.0,,
52380.0,,
52382.0,,
52383.0,,
52384.0,,
52385.0,,
52386.0,,
52387.0,,
52388.0,,
52389.0,,
52390.0,,
52392.0,,
52393.0,,
52394.0,,
52396.0,,
52397.0,,
52400.0,,
52401.0,,
52402.0,,
52404.0,,
52405.0,,
52406.0,,
52410.0,,
52412.0,,
52417.0,,
52418.0,,
52420.0,,
52421.0,,
52423.0,,
52424.0,,
52425.0,,
52427.0,,
52428.0,,
52429.0,,
52430.0,,
52431.0,,
52433.0,,
52434.0,,
52435.0,,
52436.0,,
52437.0,,
52438.0,,
52439.0,,
52440.0,,
52441.0,,
52442.0,,
52443.0,,
52444.0,,
52445.0,,
52446.0,,
52447.0,,
52448.0,,
52449.0,,
52450.0,,
52451.0,,
52453.0,,
52455.0,,
52456.0,,
52458.0,,
52459.0,,
52461.0,,
52462.0,,
52463.0,,
52464.0,,
52465.0,,
52467.0,,
52470.0,,
52471.0,,
52472.0,,
52473.0,,
52474.0,,
52475.0,,
52476.0,,
52478.0,,
52479.0,,
52480.0,,
52481.0,,
52482.0,,
52485.0,,
52486.0,,
52487.0,,
52488.0,,
52489.0,,
52490.0,,
52491.0,,
52492.0,,
52493.0,,
52494.0,,
52496.0,,
52498.0,,
52499.0,,
52501.0,,
52503.0,,
52504.0,,
52505.0,,
52507.0,,
52508.0,,
52509.0,,
52510.0,,
52511.0,,
52514.0,,
52515.0,,
52516.0,,
52517.0,,
52518.0,,
52519.0,,
52521.0,,
52523.0,,
52524.0,,
52525.0,,
52527.0,,
52528.0,,
52529.0,,
52530.0,,
52531.0,,
52532.0,,
52534.0,,
52536.0,,
52537.0,,
52538.0,,
52539.0,,
52540.0,,
52541.0,,
52542.0,,
52543.0,,
52545.0,,
52546.0,,
52547.0,,
52549.0,,
52550.0,,
52552.0,,
52553.0,,
52554.0,,
52555.0,,
52556.0,,
52557.0,,
52558.0,,
52559.0,,
52560.0,,
52561.0,,
52562.0,,
52563.0,,
52565.0,,
52566.0,,
52567.0,,
52569.0,,
52570.0,,
52571.0,,
52572.0,,
52575.0,,
52576.0,,
52577.0,,
52578.0,,
52579.0,,
52580.0,,
52582.0,,
52583.0,,
52585.0,,
52586.0,,
52587.0,,
52588.0,,
52590.0,,
52591.0,,
52592.0,,
52593.0,,
52594.0,,
52595.0,,
52596.0,,
52597.0,,
52599.0,,
52600.0,,
52601.0,,
52602.0,,
52603.0,,
52605.0,,
52606.0,,
52607.0,,
52608.0,,
52609.0,,
52610.0,,
52611.0,,
52612.0,,
52613.0,,
52616.0,,
52617.0,,
52618.0,,
52619.0,,
52620.0,,
52621.0,,
52622.0,,
52623.0,,
52624.0,,
52625.0,,
52626.0,,
52628.0,,
52629.0,,
52630.0,,
52631.0,,
52632.0,,
52633.0,,
52634.0,,
52635.0,,
52636.0,,
52637.0,,
52640.0,,
52641.0,,
52642.0,,
52643.0,,
52645.0,,
52646.0,,
52647.0,,
52648.0,,
52649.0,,
52650.0,,
52651.0,,
52652.0,,
52653.0,,
52654.0,,
52655.0,,
52656.0,,
52657.0,,
52658.0,,
52659.0,,
52660.0,,
52661.0,,
52663.0,,
52664.0,,
52665.0,,
52666.0,,
52667.0,,
52669.0,,
52670.0,,
52671.0,,
52672.0,,
52673.0,,
52674.0,,
52677.0,,
52678.0,,
52679.0,,
52680.0,,
52681.0,,
52682.0,,
52683.0,,
52684.0,,
52686.0,,
52687.0,,
52688.0,,
52690.0,,
52692.0,,
52694.0,,
52695.0,,
52696.0,,
52698.0,,
52699.0,,
52700.0,,
52701.0,,
52702.0,,
52703.0,,
52704.0,,
52705.0,,
52706.0,,
52707.0,,
52708.0,,
52709.0,,
52710.0,,
52711.0,,
52713.0,,
52714.0,,
52715.0,,
52716.0,,
52717.0,,
52718.0,,
52719.0,,
52721.0,,
52722.0,,
52723.0,,
52724.0,,
52727.0,,
52728.0,,
52730.0,,
52732.0,,
52733.0,,
52735.0,,
52736.0,,
52737.0,,
52738.0,,
52739.0,,
52740.0,,
52741.0,,
52743.0,,
52744.0,,
52745.0,,
52747.0,,
52748.0,,
52750.0,,
52751.0,,
52752.0,,
52754.0,,
52758.0,,
52759.0,,
52760.0,,
52761.0,,
52762.0,,
52763.0,,
52764.0,,
52765.0,,
52766.0,,
52767.0,,
52770.0,,
52771.0,,
52772.0,,
52773.0,,
52775.0,,
52777.0,,
52778.0,,
52779.0,,
52780.0,,
52783.0,,
52784.0,,
52785.0,,
52786.0,,
52787.0,,
52788.0,,
52789.0,,
52790.0,,
52793.0,,
52794.0,,
52796.0,,
52798.0,,
52799.0,,
52800.0,,
52801.0,,
52802.0,,
52803.0,,
52804.0,,
52805.0,,
52806.0,,
52807.0,,
52808.0,,
52809.0,,
52810.0,,
52811.0,,
52812.0,,
52813.0,,
52815.0,,
52816.0,,
52817.0,,
52818.0,,
52819.0,,
52821.0,,
52823.0,,
52824.0,,
52826.0,,
52827.0,,
52828.0,,
52829.0,,
52830.0,,
52831.0,,
52832.0,,
52833.0,,
52835.0,,
52836.0,,
52837.0,,
52838.0,,
52839.0,,
52840.0,,
52841.0,,
52842.0,,
52843.0,,
52844.0,,
52845.0,,
52846.0,,
52847.0,,
52848.0,,
52851.0,,
52852.0,,
52853.0,,
52854.0,,
52855.0,,
52856.0,,
52857.0,,
52858.0,,
52859.0,,
52860.0,,
52861.0,,
52862.0,,
52863.0,,
52864.0,,
52865.0,,
52866.0,,
52869.0,,
52870.0,,
52871.0,,
52874.0,,
52875.0,,
52876.0,,
52877.0,,
52878.0,,
52879.0,,
52880.0,,
52881.0,,
52883.0,,
52884.0,,
52885.0,,
52886.0,,
52887.0,,
52888.0,,
52889.0,,
52890.0,,
52891.0,,
52892.0,,
52893.0,,
52894.0,,
52895.0,,
52896.0,,
52898.0,,
52899.0,,
52901.0,,
52902.0,,
52903.0,,
52904.0,,
52906.0,,
52907.0,,
52908.0,,
52909.0,,
52911.0,,
52912.0,,
52913.0,,
52914.0,,
52915.0,,
52916.0,,
52917.0,,
52918.0,,
52919.0,,
52920.0,,
52921.0,,
52923.0,,
52924.0,,
52925.0,,
52926.0,,
52928.0,,
52930.0,,
52931.0,,
52932.0,,
52933.0,,
52934.0,,
52935.0,,
52937.0,,
52939.0,,
52941.0,,
52942.0,,
52944.0,,
52945.0,,
52946.0,,
52947.0,,
52949.0,,
52950.0,,
52951.0,,
52952.0,,
52953.0,,
52954.0,,
52955.0,,
52957.0,,
52958.0,,
52959.0,,
52961.0,,
52962.0,,
52964.0,,
52965.0,,
52966.0,,
52967.0,,
52968.0,,
52969.0,,
52970.0,,
52971.0,,
52974.0,,
52975.0,,
52976.0,,
52977.0,,
52978.0,,
52979.0,,
52980.0,,
52981.0,,
52982.0,,
52983.0,,
52984.0,,
52985.0,,
52987.0,,
52989.0,,
52990.0,,
52992.0,,
52993.0,,
52994.0,,
52995.0,,
52996.0,,
52998.0,,
52999.0,,
53000.0,,
53002.0,,
53004.0,,
53005.0,,
53006.0,,
53007.0,,
53008.0,,
53009.0,,
53011.0,,
53012.0,,
53013.0,,
53014.0,,
53015.0,,
53016.0,,
53017.0,,
53018.0,,
53019.0,,
53021.0,,
53022.0,,
53023.0,,
53024.0,,
53025.0,,
53026.0,,
53027.0,,
53028.0,,
53029.0,,
53030.0,,
53031.0,,
53032.0,,
53033.0,,
53034.0,,
53035.0,,
53036.0,,
53037.0,,
53039.0,,
53041.0,,
53042.0,,
53043.0,,
53044.0,,
53045.0,,
53049.0,,
53050.0,,
53051.0,,
53052.0,,
53053.0,,
53054.0,,
53055.0,,
53056.0,,
53057.0,,
53058.0,,
53059.0,,
53061.0,,
53065.0,,
53066.0,,
53067.0,,
53069.0,,
53071.0,,
53072.0,,
53075.0,,
53077.0,,
53078.0,,
53079.0,,
53080.0,,
53081.0,,
53082.0,,
53083.0,,
53084.0,,
53085.0,,
53086.0,,
53087.0,,
53089.0,,
53090.0,,
53091.0,,
53092.0,,
53093.0,,
53094.0,,
53095.0,,
53097.0,,
53098.0,,
53099.0,,
53100.0,,
53101.0,,
53102.0,,
53103.0,,
53104.0,,
53106.0,,
53107.0,,
53108.0,,
53110.0,,
53111.0,,
53112.0,,
53113.0,,
53115.0,,
53116.0,,
53117.0,,
53118.0,,
53120.0,,
53121.0,,
53122.0,,
53123.0,,
53127.0,,
53130.0,,
53132.0,,
53134.0,,
53135.0,,
53136.0,,
53137.0,,
53138.0,,
53141.0,,
53142.0,,
53143.0,,
53144.0,,
53146.0,,
53147.0,,
53148.0,,
53150.0,,
53151.0,,
53152.0,,
53153.0,,
53155.0,,
53156.0,,
53157.0,,
53158.0,,
53159.0,,
53161.0,,
53162.0,,
53164.0,,
53165.0,,
53167.0,,
53168.0,,
53169.0,,
53170.0,,
53172.0,,
53174.0,,
53175.0,,
53176.0,,
53177.0,,
53179.0,,
53180.0,,
53182.0,,
53183.0,,
53184.0,,
53185.0,,
53186.0,,
53187.0,,
53188.0,,
53189.0,,
53191.0,,
53192.0,,
53193.0,,
53194.0,,
53195.0,,
53196.0,,
53197.0,,
53198.0,,
53199.0,,
53200.0,,
53201.0,,
53202.0,,
53203.0,,
53204.0,,
53205.0,,
53207.0,,
53208.0,,
53209.0,,
53210.0,,
53211.0,,
53212.0,,
53215.0,,
53216.0,,
53217.0,,
53218.0,,
53219.0,,
53220.0,,
53222.0,,
53224.0,,
53225.0,,
53226.0,,
53228.0,,
53229.0,,
53230.0,,
53231.0,,
53232.0,,
53234.0,,
53235.0,,
53236.0,,
53238.0,,
53239.0,,
53240.0,,
53242.0,,
53243.0,,
53246.0,,
53247.0,,
53248.0,,
53249.0,,
53250.0,,
53252.0,,
53254.0,,
53255.0,,
53257.0,,
53259.0,,
53260.0,,
53261.0,,
53264.0,,
53266.0,,
53267.0,,
53268.0,,
53269.0,,
53270.0,,
53271.0,,
53272.0,,
53273.0,,
53274.0,,
53275.0,,
53276.0,,
53277.0,,
53278.0,,
53279.0,,
53280.0,,
53281.0,,
53282.0,,
53284.0,,
53285.0,,
53286.0,,
53287.0,,
53289.0,,
53291.0,,
53292.0,,
53293.0,,
53295.0,,
53296.0,,
53297.0,,
53298.0,,
53299.0,,
53300.0,,
53301.0,,
53304.0,,
53305.0,,
53306.0,,
53309.0,,
53310.0,,
53311.0,,
53312.0,,
53313.0,,
53314.0,,
53315.0,,
53316.0,,
53317.0,,
53318.0,,
53319.0,,
53321.0,,
53322.0,,
53323.0,,
53324.0,,
53325.0,,
53326.0,,
53327.0,,
53328.0,,
53329.0,,
53330.0,,
53331.0,,
53332.0,,
53333.0,,
53334.0,,
53336.0,,
53338.0,,
53340.0,,
53341.0,,
53342.0,,
53343.0,,
53344.0,,
53345.0,,
53346.0,,
53347.0,,
53348.0,,
53349.0,,
53350.0,,
53351.0,,
53353.0,,
53355.0,,
53356.0,,
53357.0,,
53358.0,,
53359.0,,
53360.0,,
53361.0,,
53362.0,,
53363.0,,
53364.0,,
53365.0,,
53366.0,,
53367.0,,
53368.0,,
53369.0,,
53370.0,,
53371.0,,
53374.0,,
53375.0,,
53376.0,,
53378.0,,
53379.0,,
53380.0,,
53381.0,,
53382.0,,
53383.0,,
53384.0,,
53385.0,,
53386.0,,
53388.0,,
53389.0,,
53390.0,,
53391.0,,
53392.0,,
53393.0,,
53395.0,,
53396.0,,
53398.0,,
53399.0,,
53400.0,,
53401.0,,
53402.0,,
53404.0,,
53405.0,,
53406.0,,
53407.0,,
53408.0,,
53409.0,,
53411.0,,
53412.0,,
53413.0,,
53414.0,,
,0.0,0.022
,0.537,0.767
,0.99,0.923
,0.964,0.927
,0.0,0.85
,0.013,0.344
,0.412,0.815
,0.095,0.691
,0.099,0.787
,0.004,0.586
,0.031,0.187
,0.077,0.409
,0.026,0.658
,0.0,0.467
,0.009,0.772
,0.016,0.821
,0.007,0.102
,0.028,0.267
,0.0,0.068
,0.021,0.142
,0.999,0.839
,0.01,0.063
,0.332,0.781
,0.267,0.029
,0.657,0.777
,0.0,0.573
,0.774,0.509
,0.024,0.415
,0.044,0.602
,0.006,0.123
,0.062,0.472
,0.002,0.103
,0.035,0.478
,0.006,0.854
,0.001,0.094
,0.315,0.526
,0.468,0.274
,0.0,0.345
,0.023,0.183
,0.0,0.085
,0.026,0.215
,0.727,0.443
,0.608,0.695
,0.018,0.477
,0.02,0.265
,0.891,0.681
,0.002,0.393
,0.0,0.035
,0.148,0.748
,0.025,0.241
,0.348,0.853
,0.0,0.096
,0.616,0.574
,0.996,0.878
,0.008,0.286
,0.011,0.491
,0.005,0.299
,0.001,0.49
,0.0,0.108
,0.066,0.108
,0.022,0.08
,0.015,0.614
,0.022,0.16
,0.005,0.42
,0.992,0.955
,0.602,0.857
,0.076,0.071
,0.027,0.604
,0.026,0.609
,0.007,0.115
,0.007,0.167
,0.432,0.138
,0.014,0.912
,0.003,0.091
,0.006,0.671
,0.559,0.683
,0.087,0.346
,0.995,0.852
,0.169,0.474
,0.758,0.746
,0.018,0.81
,0.003,0.127
,0.912,0.639
,0.938,0.36
,0.008,0.117
,0.042,0.24
,0.107,0.43
,0.001,0.078
,0.932,0.633
,0.001,0.038
,0.002,0.603
,0.022,0.357
,0.081,0.704
,0.008,0.163
,0.335,0.407
,0.031,0.602
,0.01,0.045
,0.021,0.295
,0.0,0.51
,0.005,0.137
,0.944,0.592
,0.019,0.777
,0.998,0.64
,0.0,0.133
,0.179,0.639
,0.007,0.401
,0.715,0.417
,0.114,0.81
,0.0,0.224
,0.014,0.305
,0.032,0.335
,0.893,0.888
,0.311,0.091
,0.943,0.798
,0.109,0.667
,0.062,0.407
,0.052,0.427
,0.116,0.373
,0.318,0.613
,0.503,0.548
,0.998,0.91
,0.001,0.097
,0.001,0.184
,0.059,0.578
,0.39,0.628
,0.308,0.633
,0.981,0.819
,0.001,0.262
,0.006,0.24
,0.059,0.584
,0.059,0.125
,0.999,0.682
,0.045,0.34
,0.298,0.395
,0.002,0.091
,0.053,0.377
,0.053,0.688
,0.659,0.517
,0.306,0.42
,0.129,0.215
,0.999,0.757
,0.432,0.553
,0.209,0.529
,0.018,0.042
,0.863,0.766
,0.272,0.871
,0.0,0.121
,0.097,0.042
,0.122,0.808
,0.606,0.94
,0.139,0.2
,0.15,0.683
,0.992,0.921
,0.068,0.245
,0.0,0.017
,0.002,0.095
,0.005,0.61
,0.021,0.8
,0.035,0.561
,0.972,0.375
,0.095,0.318
,0.394,0.433
,0.784,0.798
,0.989,0.581
,0.856,0.748
,0.026,0.214
,0.025,0.193
,0.059,0.86
,0.082,0.24
,0.173,0.727
,0.066,0.523
,0.018,0.894
,0.913,0.339
,0.847,0.747
,0.819,0.308
,0.002,0.038
,0.001,0.195
,0.079,0.758
,0.019,0.11
,0.87,0.435
,0.008,0.428
,0.68,0.89
,0.978,0.896
,0.966,0.793
,0.001,0.306
,0.005,0.266
,0.013,0.196
,0.003,0.204
,0.053,0.853
,0.167,0.854
,0.008,0.117
,0.791,0.56
,0.001,0.036
,0.002,0.115
,0.881,0.731
,0.014,0.136
,0.867,0.926
,0.006,0.423
,0.414,0.428
,0.029,0.611
,0.033,0.44
,0.113,0.608
,0.019,0.258
,0.0,0.048
,0.003,0.321
,0.049,0.739
,0.002,0.02
,0.005,0.082
,0.02,0.154
,0.026,0.337
,0.052,0.384
,0.303,0.932
,0.371,0.499
,0.025,0.436
,0.781,0.484
,0.023,0.22
,0.057,0.474
,0.003,0.022
,0.024,0.132
,0.62,0.729
,0.005,0.311
,0.001,0.158
,0.658,0.674
,0.833,0.834
,0.0,0.093
,0.03,0.867
,0.04,0.713
,0.91,0.744
,0.025,0.407
,0.45,0.626
,0.002,0.171
,0.093,0.768
,0.0,0.042
,0.228,0.136
,0.115,0.877
,0.999,0.881
,0.151,0.246
,0.003,0.333
,0.581,0.5
,0.001,0.447
,0.623,0.571
,0.752,0.543
,0.001,0.192
,0.012,0.243
,0.024,0.112
,0.004,0.115
,0.044,0.656
,0.0,0.053
,0.08,0.836
,0.0,0.263
,0.028,0.313
,0.0,0.111
,0.001,0.077
,0.989,0.9
,0.531,0.97
,0.466,0.835
,0.965,0.352
,0.016,0.135
,0.024,0.363
,0.965,0.926
,0.027,0.062
,0.73,0.356
,0.011,0.57
,0.332,0.407
,0.415,0.706
,0.259,0.918
,0.205,0.65
,0.047,0.152
,0.934,0.432
,0.995,0.932
,0.016,0.172
,0.439,0.914
,1.0,0.682
,1.0,0.958
,0.0,0.135
,0.93,0.768
,0.022,0.091
,0.984,0.774
,0.001,0.117
,0.981,0.858
,0.001,0.315
,0.976,0.859
,0.076,0.519
,0.012,0.355
,0.001,0.063
,0.739,0.421
,0.062,0.351
,0.616,0.717
,0.377,0.427
,0.008,0.549
,0.008,0.315
,0.996,0.804
,0.019,0.274
,0.034,0.286
,0.002,0.054
,0.052,0.332
,0.0,0.074
,0.017,0.132
,0.882,0.927
,0.054,0.093
,0.084,0.728
,0.01,0.259
,0.71,0.858
,0.017,0.105
,0.0,0.063
,0.002,0.168
,0.002,0.134
,0.03,0.726
,0.229,0.469
,0.971,0.671
,0.18,0.827
,0.004,0.684
,0.002,0.367
,0.941,0.887
,0.659,0.315
,0.012,0.235
,0.058,0.366
,0.42,0.791
,0.025,0.086
,0.028,0.66
,0.562,0.952
,0.821,0.693
,0.976,0.936
,0.0,0.1
,0.249,0.443
,0.187,0.912
,0.99,0.661
,0.043,0.262
,0.995,0.929
,0.066,0.195
,0.0,0.066
,0.0,0.012
,0.018,0.062
,0.028,0.412
,0.018,0.54
,0.002,0.307
,0.063,0.36
,0.039,0.409
,0.011,0.515
,0.001,0.1
,0.212,0.834
,0.644,0.609
,0.667,0.841
,0.001,0.026
,0.253,0.813
,0.024,0.05
,0.093,0.396
,0.3,0.285
,0.002,0.708
,0.714,0.703
,0.035,0.175
,0.147,0.687
,0.131,0.485
,0.001,0.188
,0.0,0.09
,0.851,0.552
,0.805,0.381
,0.01,0.293
,0.058,0.619
,0.007,0.797
,0.93,0.769
,0.025,0.867
,0.984,0.843
,0.982,0.413
,0.728,0.632
,0.001,0.135
,0.086,0.466
,0.001,0.201
,0.019,0.166
,0.0,0.642
,0.0,0.706
,0.277,0.654
,0.045,0.254
,0.943,0.9
,0.756,0.549
